Label,Date,ID_main,youTube,timeStamp,Speaker,French,party,seconds,english,floor
818,2015-06-17,2015 06 17 7,https://youtu.be/Stom-EG9z7I,37M 56S,"Hon. John McCallum (Markham—Unionville, Lib.)",0,LIB,7.01, Yesterday's comments by the Attorney General on operational matters were beneath the dignity of his office., Yesterday's comments by the Attorney General on operational matters were beneath the dignity of his office.
819,2015-06-17,2015 06 17 8,https://youtu.be/V45oBdCXLc8,39M 45S,"Ms. Christine Moore (Abitibi—Témiscamingue, NDP)",1,NDP,12.54,"Since then, not only have the Conservatives not followed Health Canada's recommendations, which would result in health care savings of $9 billion, but even worse they decided to abandon the regulations, which were expected in 2010."," Depuis, non seulement les conservateurs n'ont pas suivi les recommandations de Santé Canada, qui nous permettraient d'économiser 9 milliards de dollars en santé, mais pire encore, ils ont décidé d'abandonner la réglementation qui était pourtant prévue en 2010."
820,2015-06-17,2015 06 17 9,https://youtu.be/u6Boc8Vf5HQ,47M 29S,"Mr. Jean-François Fortin (Haute-Gaspésie—La Mitis—Matane—Matapédia, FD)",1,FD,10.15,"Will the Minister of Transport ensure that the development plan for the Carleton-sur-Mer wharf, an important and unifying project for the Gaspe, will be processed quickly?","La ministre des Transports va-t-elle s'assurer que le projet de développement du quai de Carleton-sur-Mer, un projet important et rassembleur pour la Gaspésie, sera rapidement traité?"
821,2015-06-12,2015 06 12 0,https://youtu.be/KugwKMtymd8,4M 37S,"Mr. Colin Carrie (Parliamentary Secretary to the Minister of the Environment, CPC)",1,CPC,9.33,"Since 2006, we have taken action on more than 2,700 substances under the chemicals management plan, ","Depuis 2006, nous avons pris des mesures pour lutter contre plus de 2 700 substances sur le plan de la gestion des produits chimiques."
822,2015-06-12,2015 06 12 1,https://youtu.be/S0QwEhf9hDY,6M 15S,"Mr. Colin Carrie (Parliamentary Secretary to the Minister of the Environment, CPC)",0,CPC,10.29,"Since 2006, as I said in French, we have taken action on more than 2,700 substances under the chemicals management plan, and we are on track to assess 4,300 substances by 2020.","Since 2006, as I said in French, we have taken action on more than 2,700 substances under the chemicals management plan, and we are on track to assess 4,300 substances by 2020."
823,2015-06-12,2015 06 12 2,https://youtu.be/0ckb_f7CUm0,11M 45S,"Mr. Jonathan Genest-Jourdain (Manicouagan, NDP)",1,NDP,15.39,"In this case, the federal government clearly lacks political will, and the provinces are the ones showing the way. For example, Quebec recognized that residential schools were a form of cultural genocide against aboriginal nations. ","Dans ce cas-ci, le gouvernement fédéral manque clairement de volonté politique et ce sont les provinces qui montrent le chemin, comme le Québec, qui a reconnu que les pensionnats indiens étaient un outil de génocide culturel à l'égard des nations autochtones. "
824,2015-06-12,2015 06 12 3,https://youtu.be/KVHkFJrvXho,12M 28S,"Mr. Mark Strahl (Parliamentary Secretary to the Minister of Aboriginal Affairs and Northern Development, CPC)",0,CPC,5.32,"It was our Prime Minister who set up the Truth and Reconciliation Commission, which reported just last week.","It was our Prime Minister who set up the Truth and Reconciliation Commission, which reported just last week."
825,2015-06-12,2015 06 12 4,https://youtu.be/kHF2UPg0cJE,14M 54S,"Mrs. Cathy McLeod (Parliamentary Secretary to the Minister of Health and for Western Economic Diversification, CPC)",0,CPC,10.21,"Continued normalization through cookies and candies is, in our opinion, something that is going to be very detrimental to the health and safety of Canadians.","Continued normalization through cookies and candies is, in our opinion, something that is going to be very detrimental to the health and safety of Canadians."
826,2015-06-12,2015 06 12 5,https://youtu.be/MoGJzKcKStc,19M 28S,"Mr. Paul Calandra (Parliamentary Secretary to the Prime Minister and for Intergovernmental Affairs, CPC)",0,CPC,2.18,That is why I think like Canadians think.,That is why I think like Canadians think.
827,2015-06-12,2015 06 12 6,https://youtu.be/c-NGuDrN9s8,24M 53S,"Mr. Peter Braid (Parliamentary Secretary for Infrastructure and Communities, CPC)",0,CPC,3.41,"Of course, in our recent budget we announced the public transit fund.","Of course, in our recent budget we announced the public transit fund."
828,2015-06-12,2015 06 12 7,https://youtu.be/yIqdwpNTJTI,30M 40S,"Mr. Andrew Saxton (Parliamentary Secretary to the Minister of Finance, CPC)",0,CPC,5.25, Our government has delivered on its promise to Canadians to make life more affordable and continue to lower taxes., Our government has delivered on its promise to Canadians to make life more affordable and continue to lower taxes.
829,2015-06-12,2015 06 12 8,https://youtu.be/HfTuHLsBUpI,43M 37S,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",0,CPC,9.4,"In fact, Canada will play host to one of the issuances of the Magna Carta at the Canadian history museum.","In fact, Canada will play host to one of the issuances of the Magna Carta at the Canadian history museum."
830,2015-06-12,2015 06 12 9,https://youtu.be/lPFL9RH2-OA,43M 58S,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",0,CPC,10.01,"It was one of the first examples of where the power of the Crown, also now known as the state, was restrained and the power of the individual was elevated.","It was one of the first examples of where the power of the Crown, also now known as the state, was restrained and the power of the individual was elevated."
831,2015-06-09,2015 06 09 0,https://youtu.be/dAF4uu-CIEU,10S,"Ms. Megan Leslie (Halifax, NDP)",1,NDP,12.4,"Mr. Speaker, trying to cover up Senate scandals has become routine for the Prime Minister's Office: watering down an internal Senate report and a $90,000 cheque for Senator Duffy.","Monsieur le Président, les tentatives de camoufler le scandale du Sénat sont devenues la norme au bureau du premier ministre: la dilution d'un rapport interne du Sénat et un chèque de 90 000 $ au sénateur Duffy. Or le rapport du vérificateur général sur le scandale du Sénat est encore plus désolant."
832,2015-06-09,2015 06 09 1,https://youtu.be/NSZH2kHK0nA,3M 15S,"Mr. Paul Calandra (Parliamentary Secretary to the Prime Minister and for Intergovernmental Affairs, CPC)",0,CPC,9.26,"There is only one taxpayer and whether it is a senator or whether it is a member of Parliament, there are 68 members of the NDP caucus who owe $2.7 million.","There is only one taxpayer and whether it is a senator or whether it is a member of Parliament, there are 68 members of the NDP caucus who owe $2.7 million."
833,2015-06-09,2015 06 09 2,https://youtu.be/AbIrdMlFY5g,4M 40S,"Mr. Paul Calandra (Parliamentary Secretary to the Prime Minister and for Intergovernmental Affairs, CPC)",0,CPC,2.45,I hope they will reflect on this and pay the money back.,I hope they will reflect on this and pay the money back.
834,2015-06-09,2015 06 09 3,https://youtu.be/HBarcG-kR00,4M 46S,"Mr. Alexandre Boulerice (Rosemont—La Petite-Patrie, NDP)",1,NDP,4.5," Mr. Speaker, the people deserve the truth, and they deserve answers from their government.","Monsieur le Président, les citoyens méritent la vérité, et ils méritent des réponses de la part de leur gouvernement."
835,2015-06-09,2015 06 09 4,https://youtu.be/BdSr1-MnNA8,9M 32S,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",0,CPC,6.27,"They are proposing a new $1,000 payroll tax on every single worker in Canada. ","They are proposing a new $1,000 payroll tax on every single worker in Canada. "
836,2015-06-09,2015 06 09 5,https://youtu.be/GdsJsqEunxA,11M 31S,"Ms. Ève Péclet (La Pointe-de-l'Île, NDP)",1,NDP,6.4,"Mr. Speaker, what the member is refusing to say is that, when the scandal broke, the Prime Minister came to Mike Duffy's defence. ","Monsieur le Président, ce qu'il refuse de dire, c'est que lorsque le scandale a éclaté, le premier ministre s'est précipité à la défense de Mike Duffy."
837,2015-06-09,2015 06 09 6,https://youtu.be/LJvutWFbFXI,28M 32S,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",1,CPC,8.45,That is a fair way to ensure that they have access to the benefits to which they are entitled.,C'est une méthode juste afin de leur permettre d'avoir accès aux avantages auxquels ils ont droit.
838,2015-06-09,2015 06 09 7,https://youtu.be/PL9AKVsOPew,31M 35S,"Ms. Niki Ashton (Churchill, NDP)",0,NDP,14.24,"While we are there, it is pretty difficult to believe that the Conservatives are committed to reconciliation when the way they treat someone who is doing nothing more than fighting for fairness for aboriginal children is to respond by humiliating and ostracizing them.","While we are there, it is pretty difficult to believe that the Conservatives are committed to reconciliation when the way they treat someone who is doing nothing more than fighting for fairness for aboriginal children is to respond by humiliating and ostracizing them."
839,2015-06-09,2015 06 09 8,https://youtu.be/17gIJ3Up4UM,36M 35S,"Mr. François Choquette (Drummond, NDP)",1,NDP,8.38,The NDP has shown leadership on the issue by successfully seeking unanimous consent of the House to have microbeads placed on Canada’s list of toxic substances. ,Le NPD a fait preuve de leadership sur la question en réussissant à avoir l'accord unanime de la Chambre pour ajouter les microbilles à la liste canadienne des substances toxiques.
840,2015-06-09,2015 06 09 9,https://youtu.be/-LRkKAtL7aQ,37M 28S,"Hon. Leona Aglukkaq (Minister of the Environment, CPC)",0,CPC,8.52,We are also putting the issue of microbeads on the agenda of this summer's meetings of the Canadian Council of Ministers of the Environment.,We are also putting the issue of microbeads on the agenda of this summer's meetings of the Canadian Council of Ministers of the Environment.
841,2015-06-04,2015 06 04 0,https://youtu.be/e6AJwKiaKbc,4M 35S,"Hon. K. Kellie Leitch (Minister of Labour and Minister of Status of Women, CPC)",0,CPC,8.38,"What this government has been focused on is making sure that we take action, whether it be on matrimonial property rights, safety plans, or other initiatives to protect women.","What this government has been focused on is making sure that we take action, whether it be on matrimonial property rights, safety plans, or other initiatives to protect women."
842,2015-06-04,2015 06 04 1,https://youtu.be/JSqXwVTC87Y,10M 37S,"Mr. Dennis Bevington (Northwest Territories, NDP)",0,NDP,9.54," In the spirit of reconciliation, will the Conservatives give the full subsidy to all northern fly-in communities that are currently not receiving it?"," In the spirit of reconciliation, will the Conservatives give the full subsidy to all northern fly-in communities that are currently not receiving it?"
843,2015-06-04,2015 06 04 2,https://youtu.be/w16CsydtLGY,12M 2S,"Mr. Mark Strahl (Parliamentary Secretary to the Minister of Aboriginal Affairs and Northern Development, CPC)",0,CPC,6.06,"We are committed to ensuring that northerners, like all Canadians, have access to nutritious food.","We are committed to ensuring that northerners, like all Canadians, have access to nutritious food."
844,2015-06-04,2015 06 04 3,https://youtu.be/G8xnZV1pCMw,22M 27S,"Hon. John McCallum (Markham—Unionville, Lib.)",0,LIB,14.17,"Will the government confront this new reality, bring in a new fiscal update before this session ends, and most important, come up with a real plan for jobs and growth?","Will the government confront this new reality, bring in a new fiscal update before this session ends, and most important, come up with a real plan for jobs and growth?"
845,2015-06-04,2015 06 04 4,https://youtu.be/AGYFYs4rSHk,26M 30S,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",0,CPC,5.31," As this matter is currently before the courts, it would be inappropriate for me to comment further on this case."," As this matter is currently before the courts, it would be inappropriate for me to comment further on this case."
846,2015-06-04,2015 06 04 5,https://youtu.be/WFcwk0Tu2bo,30M 4S,"Hon. Chris Alexander (Minister of Citizenship and Immigration, CPC)",0,CPC,2.11,The New Democrats are irresponsible on these and other issues.,The New Democrats are irresponsible on these and other issues.
