Label,Video,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000811,2015 06 17 0,0.898529,"Hon. Thomas Mulcair (Leader of the Opposition, NDP)",NDP,6,4,"Mr. Speaker, does the Prime Minister still believe that all senators meet the residency requirements to sit in the Senate?"
0000465,2016 11 16 4,0.898965,"Mr. Guy Caron (Rimouski-Neigette—Témiscouata—Les Basques, NDP)",NDP,5,5,"During the election campaign, the Liberals said, “Interest rates are at historic lows, our current infrastructure is aging rapidly....Now is the time to invest.”"
0000490,2016 10 31 9,0.899917,"Ms. Sheri Benson (Saskatoon West, NDP)",NDP,7,2,"Mr. Speaker, this Halloween was supposed to mark the end of the nightmares caused by the Phoenix pay system, but the horror story lives on. "
0000711,2016 03 09 0,0.902094,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,4,8,"The House, linguistic minorities, and all of Canada thank you for your passion and your service."
0000529,2016 10 06 8,0.902294,"Hon. Ralph Goodale (Minister of Public Safety and Emergency Preparedness, Lib.)",LIB,6,7,This historic moment is testament to the courage and perseverance of the women who led this effort and the deep desire of all parties to move forward to ensure that all RCMP members have the safe and respectful work environment they deserve and that Canadians expect.
0000280,2017 05 02 9,0.905047,"Hon. Jim Carr (Minister of Natural Resources, Lib.)",LIB,5,6,"We are taking it seriously, across the country, to do whatever we possibly can to soften the blow of these punitive and unwelcome tariffs."
0000756,2016 02 05 5,0.905714,"Mr. Randall Garrison (Esquimalt—Saanich—Sooke, NDP)",NDP,5,4," Mr. Speaker, on page 71 of their platform, the Liberals promised that if they became the government, they would “end Canada's combat mission in Iraq”."
0000106,2017 10 25 5,0.905736,Justin Trudeau,LIB,5,4,That is what opposition members need to do.
0000828,2015 06 12 7,0.906715,"Mr. Andrew Saxton (Parliamentary Secretary to the Minister of Finance, CPC)",CPC,5,7, Our government has delivered on its promise to Canadians to make life more affordable and continue to lower taxes.
0000557,2016 09 23 6,0.907358,"Ms. Cheryl Hardcastle (Windsor—Tecumseh, NDP)",NDP,6,3,"Therefore, why do the Liberals still sanction the use of information obtained through torture?"
0000830,2015 06 12 9,0.907369,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,5,7,"It was one of the first examples of where the power of the Crown, also now known as the state, was restrained and the power of the individual was elevated."
0000939,2015 03 27 8,0.907436,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,5,7,"We are giving the dollars back to the more than eight million real child care experts who are out there, and their names are Mom and Dad."
0000708,2016 03 21 7,0.910561,"Mr. Don Davies (Vancouver Kingsway, NDP)",NDP,6,3,"Mr. Speaker, there is a national epidemic of drug overdoses, and the Minister of Health has acknowledged that safe injection sites like Insite in Vancouver make sense and save lives. "
0000234,2017 05 18 3,0.911059,Darrell Samson,LIB,4,6,  Can the Parliamentary Secretary to the Minister of National Defence tell us a little bit about what the government is doing to help our soldiers?
0000213,2017 06 06 2,0.911503,John Brassard,CPC,5,5,"Less than a year ago, Madeleine Meilleur left politics to spend time with her family."
0000684,2016 04 14 3,0.912532,"Ms. Linda Duncan (Edmonton Strathcona, NDP)",NDP,6,3,"Mr. Speaker, the Minister of Transport claims rail safety is his top priority, yet this week rail inspectors told our committee, despite a projected tenfold increase in dangerous cargo, that the rail safety budget was being slashed 21%."
0000878,2015 05 15 7,0.913559,"Mr. Rick Norlock (Northumberland—Quinte West, CPC)",CPC,5,7, Our government wants to help all Canadian families succeed by keeping taxes low and delivering programs like the universal child care benefit and family tax cut.
0000095,2017 10 30 4,0.913943,John Brassard,CPC,6,3,"Well, she would not be investigating the minister if that were the case."
0000778,2016 01 28 7,0.914065,"Hon. Diane Lebouthillier (Minister of National Revenue, Lib.)",LIB,4,8,I thank my colleague from Northwest Territories for the question.
0000991,2015 02 17 0,0.914846,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,5,6,"Mr. Speaker, we believe that a large percentage of Quebeckers agree with our government on tax breaks, tax cuts, direct benefits to families and the fight against crime and terrorism, rather than with a party that wants to increase taxes, provides benefits to bureaucrats and unions, and does not take the fight against terrorists, jihadists and criminals seriously."
0000649,2016 05 09 8,0.915972,"Mr. Louis Plamondon (Bécancour—Nicolet—Saurel, BQ)",BQ,5,5,It urged the government to enforce the spirit and the letter of the cheese standards and to treat diafiltered milk as a dairy ingredient.
0000270,2017 05 05 9,0.918726,"M. Alupa Clarke (Beauport—Limoilou, PCC)",CPC,6,3,When will this government take urgent action to fix the problem once and for all?
0000525,2016 10 06 4,0.919647,"Hon. John McCallum (Minister of Immigration, Refugees and Citizenship, Lib.)",LIB,5,6,"That said, someone whose citizenship has been revoked should have the opportunity to appeal that decision."
0000768,2016 02 02 7,0.920122,"Hon. Lawrence MacAulay (Minister of Agriculture and Agri-Food, Lib.)",LIB,5,7,"Mr. Speaker, the government is engaged with industry stakeholders on the outcome of the TPP."
0000841,2015 06 04 0,0.921208,"Hon. K. Kellie Leitch (Minister of Labour and Minister of Status of Women, CPC)",CPC,3,7,"What this government has been focused on is making sure that we take action, whether it be on matrimonial property rights, safety plans, or other initiatives to protect women."
0000818,2015 06 17 7,0.923562,"Hon. John McCallum (Markham—Unionville, Lib.)",LIB,7,2, Yesterday's comments by the Attorney General on operational matters were beneath the dignity of his office.
0000071,2017 11 07 0,0.925751,Diane Lebouthillier,LIB,5,7,"That is why, in the last two budgets, we invested nearly $1 billion, with which we hired auditors and have been targeting four jurisdictions per year"
0000189,2017 06 20 8,0.926883,Pierre Paul-Hus,CPC,6,3,"For the past year, the opposition, experts, and the military have been telling the government to stop misleading Canadians with the unnecessary purchase of 18 Super Hornets. "
0000475,2016 11 04 4,0.927052,"M. Pierre Paul-Hus (Charlesbourg—Haute-Saint-Charles, PCC)",CPC,7,1,The government is about to send our soldiers to Mali to play social worker and talk to extremists. 
0000861,2015 05 27 0,0.928013,"Hon. Thomas Mulcair (Leader of the Opposition, NDP)",NDP,5,5,Five separate drafts were concocted.
0000439,2016 11 29 8,0.928907,"Hon. Mélanie Joly (Minister of Canadian Heritage, Lib.)",LIB,5,5,I understand the CBC submitted its own report.
0001003,2015 02 05 2,0.929701,"Hon. James Moore (Minister of Industry, CPC)",CPC,8,2,"If the NDP does not understand that the Canadian Manufacturers & Exporters is the expert and that high taxes would kill jobs under the NDP's plan, then I guess we will all just have to live with our disappointment that the NDP just cannot learn."
0000956,2015 03 12 5,0.931256,"L'hon. Steven Blaney (ministre de la Sécurité publique et de la Protection civile, PCC)",CPC,5,8,  I thank our police forces—
0000141,2017 10 02 0,0.932147,Melanie Joly,LIB,5,7,"That being said, we need to protect and promote our creative industries in this digital age."
0000974,2015 02 25 3,0.932353,"Hon. Steven Blaney (Minister of Public Safety and Emergency Preparedness, CPC)",CPC,5,6,"It is important to remember the measures that we have introduced, such as the legislation to combat terrorism, revoke passports and revoke the dual citizenship of individuals found guilty of terrorism, as well as Bill C-51, which is before us now."
0000789,2016 01 25 8,0.932509,"Mr. Chris Warkentin (Grande Prairie—Mackenzie, CPC)",CPC,7,2,How can he justify her hiring and how can he justify this blatant conflict of interest?
0000620,2016 05 20 9,0.932656,"Ms. Monique Pauzé (Repentigny, BQ)",BQ,7,3,How many studies does the Minister of Agriculture and Agri-Foodneed just to require the AquAdvantage salmon to be labelled?
0000248,2017 05 15 7,0.933301,James Bezan,CPC,7,2,"Why are the Liberals showing the defence policy review to President Trump first, before they show it to Canadians?"
0000925,2015 04 01 4,0.935194,"Hon. Dominic LeBlanc (Beauséjour, Lib.)",LIB,7,2,"Instead of doing something about it, the Conservatives keep singing the praises of the Minister of Finance, who keeps failing to show up for work."
0000461,2016 11 16 0,0.936037,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,5,8,"NAFTA has created jobs, helped our economy grow, and provided market certainty to Canadian exporters for years."
0000748,2016 02 18 7,0.938465,"Hon. Candice Bergen (Portage—Lisgar, CPC)",CPC,6,4,Folks in New Brunswick and Quebec are offended that foreign oil is being given better treatment than Canadian oil.
0000041,2017 11 28 0,0.939176,Justin Trudeau,LIB,3,8,"The fact is we always focus on the security of Canadians, and we always will."
0000917,2015 04 21 6,0.939359,"Hon. Ed Holder (Minister of State (Science and Technology), CPC)",CPC,5,5,"Mr. Speaker, the pyrrhotite problem falls under provincial jurisdiction."
0000396,2017 01 30 5,0.939846,"Hon. Peter Kent (Thornhill, CPC)",CPC,6,3,"Again, why are the Liberals risking Canadian national security to play up to the Chinese communist government?"
0000319,2017 03 20 8,0.940262,"M. Pierre Paul-Hus (Charlesbourg—Haute-Saint-Charles, PCC)",CPC,5,6,"Now, Jean Boyle, a former general and the former vice president of international business at Boeing when the Super Hornet was being developed, is saying that NORAD will use its best planes, either the F-35 or the F-22, and not fourth generation jets like the Super Hornet, to protect the North."
0000735,2016 02 23 4,0.940498,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",CPC,6,4,The Minister of Finance said he inherited a deficit and the Prime Minister also said that we Conservatives are the only ones who believe there was a surplus.
0000128,2017 10 17 7,0.940574,Diane Lebouthillier,LIB,5,4,The documents in question did not reflect our government's intentions.
0000515,2016 10 18 4,0.940988,"Hon. Bill Morneau (Minister of Finance, Lib.)",LIB,6,4,"Mr. Speaker, I would encourage the hon. member to speak to some of the Albertans that she is speaking about, because she would find that they have actually had a reduction in taxes this year, which has gone to help their families—"
0000835,2015 06 09 4,0.941013,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,5,4,"They are proposing a new $1,000 payroll tax on every single worker in Canada. "
0000294,2017 04 07 3,0.941205,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",LIB,4,5,"Mr. Speaker, unlike the party opposite, we understand that the environment and the economy go together. "
0000313,2017 03 20 2,0.943130,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,5,6,"The fact is that, on Wednesday, everyone will see a budget focused on the growth of the middle class and on the assistance that Canadians so sorely need after 10 years of Conservative government."
0000164,2017 09 22 3,0.943914,Sheri Benson,NDP,6,4,"Mr. Speaker, this summer, seven women's advocacy organizations wrote to the Minister of Justice, the Minister of Transport, and the Minister of Crown-Indigenous Relations and Northern Affairs about losing STC and leaving many people, especially women, vulnerable and stranded."
