Label,Video,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000029,2017 12 05 8,0.956704,Patty Hajdu,LIB,5,7,"Canada has created more than 600,000 jobs since October 2015"
0000764,2016 02 02 3,0.956827,"Mme Hélène Laverdière (Laurier—Sainte-Marie, NPD)",NDP,5,5,Will he increase the number of Canadian troops on the ground?
0000539,2016 10 03 8,0.957107,"Mr. Sean Casey (Parliamentary Secretary to the Minister of Justice and Attorney General of Canada, Lib.)",LIB,5,7,It is a process that includes candidates from Atlantic Canada and respects regional representation. 
0000635,2016 05 12 4,0.958080,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,6,6,Allow me to be clear for hon. members: 2015 was the last federal election conducted under the first-past-the-post system.
0000284,2017 04 12 3,0.958798,"Mrs. Kelly Block (Carlton Trail—Eagle Creek, CPC)",CPC,8,3,To say that Canadians are shocked that these employees were previously cleared to work in secured areas would be an understatement.
0000824,2015 06 12 3,0.960651,"Mr. Mark Strahl (Parliamentary Secretary to the Minister of Aboriginal Affairs and Northern Development, CPC)",CPC,6,6,"It was our Prime Minister who set up the Truth and Reconciliation Commission, which reported just last week."
0000486,2016 10 31 5,0.960963,"Mr. Charlie Angus (Timmins—James Bay, NDP)",NDP,6,4,The motion tomorrow specifically instructs the government to end the court cases against children who have been denied medical treatment. 
0000994,2015 02 17 3,0.961936,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,5,7,Vaccines have historically proven effective in improving the health of our children and families.
0000947,2015 03 24 6,0.963566,"Hon. Chris Alexander (Minister of Citizenship and Immigration, CPC)",CPC,5,6,"Last year, the number of new Canadian citizens even exceeded the number of new immigrants."
0000903,2015 04 24 2,0.964672,"Ms. Kirsty Duncan (Etobicoke North, Lib.)",LIB,7,3," Mr. Speaker, the finance minister made it clear to Canadians that Conservatives only care about short-term political gain when he said that the TFSA increase for the rich will be paid for Canada's next generation, and “why don't we leave that to [the Prime Minister's] granddaughter to solve”."
0000713,2016 03 09 2,0.964811,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,6,6, The Prime Minister was left with a surplus.
0000836,2015 06 09 5,0.965720,"Ms. Ève Péclet (La Pointe-de-l'Île, NDP)",NDP,8,3,"Mr. Speaker, what the member is refusing to say is that, when the scandal broke, the Prime Minister came to Mike Duffy's defence. "
0000271,2017 05 02 0,0.965721,Justin Trudeau,LIB,7,7,The work we are doing to demonstrate our support for the Canadian Forces and giving them the tools and the opportunities they need to demonstrate leadership and bring Canada's positive impact to the world is extremely important to this government and will continue.
0000900,2015 04 29 9,0.966012,"Hon. Kevin Sorenson (Minister of State (Finance), CPC)",CPC,6,3,"Sadly, the Liberals and the NDP voted against all these measures."
0000070,2017 11 20 9,0.966270,Marc Garneau,LIB,5,4,"Mr. Speaker, I wish that my hon. colleague read the document I published last week. "
0000213,2017 06 06 2,0.966772,John Brassard,CPC,6,4,"Less than a year ago, Madeleine Meilleur left politics to spend time with her family."
0000232,2017 05 18 1,0.967263,Bardish Chagger,LIB,5,6, All Canadians are able to apply.
0000950,2015 03 24 9,0.968922,"Mr. Scott Andrews (Avalon, Ind.)",IND,6,4,"Mr. Speaker, a woman from Newfoundland and Labrador recently had her sealskin purse confiscated by U.S. Customs and Border Protection because seals are on the endangered species list in the United States."
0000456,2016 11 21 5,0.969820,"Ms. Rachel Blaney (North Island—Powell River, NDP)",NDP,7,3,Why is it so determined to sell it off?
0000987,2015 02 20 6,0.970441,"Mrs. Carol Hughes (Algoma—Manitoulin—Kapuskasing, NDP)",NDP,7,3," Will the minister recognize this crisis and work with these communities so they get the protection they need and deserve, or will the government continue to turn a blind eye and continue to put people at risk?"
0000111,2017 10 20 0,0.970550,Joel Lightbound,LIB,7,7,"   Yesterday, to avoid any distraction from the important work that he does for all Canadians, the minister decided to go beyond what the Conflict of Interest and Ethics Commissioner recommended by putting his holdings in a blind trust, by divesting himself of his shares in Morneau Shepell, and by continuing to use a conflict of interest screen, which was recommended by the Conflict of Interest and Ethics Commissioner, and which he put in place as soon as he took office."
0000533,2016 10 03 2,0.972310,"Hon. Denis Lebel (Lac-Saint-Jean, CPC)",CPC,6,4,That must have been a pretty good idea because the Liberals are doing the same thing. 
0000128,2017 10 17 7,0.974806,Diane Lebouthillier,LIB,6,4,The documents in question did not reflect our government's intentions.
0000092,2017 10 30 1,0.976900,Andrew Scheer,CPC,6,4," Once again, who are they?"
0000586,2016 06 10 5,0.977248,"Mr. Serge Cormier (Parliamentary Secretary to the Minister of Fisheries, Oceans and the Canadian Coast Guard, Lib.)",LIB,5,5,We are waiting for the report in order to make a decision.
0000652,2016 05 04 1,0.978010,"Mr. Phil McColeman (Brantford—Brant, CPC)",CPC,6,3,"Mr. Speaker, the credibility of the Minister of Finance took another big hit this week when he admitted that he does not care about this whole balanced budget thing."
0000726,2016 02 26 5,0.978089,"Mr. Bill Blair (Parliamentary Secretary to the Minister of Justice and Attorney General of Canada, Lib.)",LIB,6,4,"Until a new and stronger regulatory regime can be put in place, we must rely on all existing laws to protect our communities and keep our communities safe."
0000972,2015 02 25 1,0.978171,"Mr. Justin Trudeau (Papineau, Lib.)",LIB,7,3,"With President Obama's veto of the Keystone XL pipeline, the Prime Minister has not fulfilled that responsibility."
0000661,2016 04 22 0,0.978520,"Hon. Stéphane Dion (Minister of Foreign Affairs, Lib.)",LIB,7,7,"We are supporting Jordan and Lebanon more than ever, and we will beat this terrorist group."
0000584,2016 06 10 3,0.978702,"Mr. Sean Casey (Parliamentary Secretary to the Minister of Justice and Attorney General of Canada, Lib.)",LIB,5,7,"Mr. Speaker, we believe that we have struck the right balance in Bill C-14 between protecting the vulnerable and the conscience rights of health care professionals, and also providing access to medical assistance in dying and protecting personal autonomy."
0000134,2017 10 05 3,0.979889,Sukh Dhaliwal,LIB,5,7," In my riding of Surrey—Newton, I am pleased that our government is supporting organizations, such as DIVERSEcity Community Resources Society, to help at-risk youth get the support they need to find and keep good jobs."
0000418,2016 12 07 7,0.980004,"Hon. Marc Garneau (Minister of Transport, Lib.)",LIB,6,4,I know they want a bypass.
0000125,2017 10 17 4,0.980218,Don Davies,NDP,5,7,"Later today, the House will vote on an NDP motion to start negotiations with the provinces and territories within one year to create universal pharmacare."
0000059,2017 11 23 8,0.980355,Carla Qualtrough,LIB,4,6,The strategy includes a $2-billion small-ship construction program for competitive procurement among Davie and other Canadian shipyards other than the yards selected to build large vessels.
0000376,2017 02 07 5,0.980392,"Mr. Alain Rayes (Richmond—Arthabaska, CPC)",CPC,6,4,"Mr. Speaker, mayors in every part of Canada are worried."
0000120,2017 10 20 9,0.980922,Rodger Cuzner,LIB,5,6,Helping newcomers get their foreign credentials recognized faster will allow them to join the Canadian workforce faster.
0000279,2017 05 02 8,0.981598,"Mr. Xavier Barsalou-Duval (Pierre-Boucher—Les Patriotes—Verchères, BQ)",BQ,6,6,"Mr. Speaker, the National Assembly unanimously adopted Martine Ouellet's motion to remind the federal government that supporting agriculture, including Quebec's dairy industry and our family farm system, means maintaining supply management. "
0000008,2017 12 13 7,0.981934,Irene Mathyssen,NDP,8,3,Do the Liberals not agree that investigations already started need to continue under the new commissioner or do they believe they are above the law?
0000566,2016 09 19 5,0.983113,"M. Mark Holland (secrétaire parlementaire de la ministre des Institutions démocratiques, Lib.)",LIB,6,4,"I want to encourage the Conservative Party to participate, along with the other parties and the Liberal Party, in consultations that will be held across Canada with a view to improving our system."
0000596,2016 06 07 5,0.984353,"Mr. François Choquette (Drummond, NDP)",NDP,6,3, Will the Liberals commit today to taking action to resolve this problem once and for all?
0000633,2016 05 12 2,0.984930,"Hon. Steven Blaney (Bellechasse—Les Etchemins—Lévis, CPC)",CPC,7,3,Is the minister trying to engage in some sort of political sleight-of-hand in order to lead Canadians astray?
0000818,2015 06 17 7,0.985972,"Hon. John McCallum (Markham—Unionville, Lib.)",LIB,7,2, Yesterday's comments by the Attorney General on operational matters were beneath the dignity of his office.
0000965,2015 03 09 4,0.986392,"Ms. Irene Mathyssen (London—Fanshawe, NDP)",NDP,7,3," Mr. Speaker, while eating breakfast before heading to work, a Timmins father found a note from workers who are now out of work. "
0000026,2017 12 05 5,0.986962,Jean-Yves Duclos,LIB,6,7,"This year is a special year, because we are introducing Canada's volunteer awards for past and present winners who have given and will be giving their valuable time to support our communities."
0000038,2017 12 01 7,0.987479,Sheila Malcolmson,NDP,7,3,Does the minister concede that this bill fails to end gender discrimination for all indigenous women?
0000180,2017 09 19 9,0.988947,Bardish Chagger,LIB,4,6,This government will continue to support it. 
0000693,2016 04 11 2,0.989375,"Hon. Dominic LeBlanc (Leader of the Government in the House of Commons, Lib.)",LIB,7,3,"As I have said on previous occasions, nobody on this side of the House has gone to prison for illegal fundraising, and that is something they are having trouble saying over there."
0000737,2016 02 23 6,0.989402,"Hon. Marc Garneau (Minister of Transport, Lib.)",LIB,8,8,"Mr. Speaker, I am delighted with the great news that came out last week concerning the fact that Air Canada decided to purchase 45 CSeries jets, and possibly 30 more, and that it will be undertaking the maintenance of those aircraft in Quebec for the next 20 years at least."
0000511,2016 10 18 0,0.989993,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",CPC,6,4,"Mr. Speaker, since you yourself were a candidate, I am sure you will remember that, about a year ago, the Liberal Party made the following promise on page 80 of its platform: “[we will] reduce the small business tax rate to 9 percent from 11 percent”."
0000953,2015 03 12 2,0.991608,"Mr. Mathieu Ravignat (Pontiac, NDP)",NDP,6,3,"Such things can be overlooked, which is what happened in Markham after the Prime Minister's former chief of staff got involved."
0000793,2015 12 09 2,0.994632,"Hon. Lisa Raitt (Milton, CPC)",CPC,7,2,"However, lo and behold, the Minister of Finance is going to fill that gap by taxing small businesses, the veterinarians, the chiropractors, the doctors, the dentists, and seniors, through the TFSA."
0000495,2016 10 26 4,0.995156,"Hon. John McKay (Parliamentary Secretary to the Minister of National Defence, Lib.)",LIB,6,6,"Mr. Speaker, as you know, the Canadian Forces are engaged in an anti-ISIL coalition."
0000206,2017 06 09 5,0.995658,Rim Rudd,LIB,6,7," Mr. Speaker, our support for the energy sector reflects a balanced approach that ensures the environment is protected and that good, well-paying jobs are created for Canadians."
